Device: cuda
Loaded 46588 samples from cache
Channel weights: user=1.0, assistant=1.2
Normalization: l2
Embeddings shape: (46588, 9216)
Embedding dimension: 9216
Model parameters: 9,879,681

=== PHASE 1: PROBE (5 epochs) ===
Epoch 874/1000 — loss: 0.0004, val MAE: 0.0085
Epoch 875/1000 — loss: 0.0004, val MAE: 0.0087
Epoch 876/1000 — loss: 0.0004, val MAE: 0.0085
Epoch 877/1000 — loss: 0.0004, val MAE: 0.0085
Epoch 878/1000 — loss: 0.0004, val MAE: 0.0087
Epoch 879/1000 — loss: 0.0004, val MAE: 0.0084
Epoch 880/1000 — loss: 0.0004, val MAE: 0.0086
Epoch 881/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 882/1000 — loss: 0.0004, val MAE: 0.0084
Epoch 883/1000 — loss: 0.0003, val MAE: 0.0085
Epoch 884/1000 — loss: 0.0004, val MAE: 0.0084
Epoch 885/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 886/1000 — loss: 0.0004, val MAE: 0.0085
Epoch 887/1000 — loss: 0.0004, val MAE: 0.0084
Epoch 888/1000 — loss: 0.0004, val MAE: 0.0084
Epoch 889/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 890/1000 — loss: 0.0004, val MAE: 0.0084
Epoch 891/1000 — loss: 0.0004, val MAE: 0.0084
Epoch 892/1000 — loss: 0.0004, val MAE: 0.0086
Epoch 893/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 894/1000 — loss: 0.0003, val MAE: 0.0085
Epoch 895/1000 — loss: 0.0004, val MAE: 0.0086
Epoch 896/1000 — loss: 0.0003, val MAE: 0.0085
Epoch 897/1000 — loss: 0.0004, val MAE: 0.0084
Epoch 898/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 899/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 900/1000 — loss: 0.0004, val MAE: 0.0085
Epoch 901/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 902/1000 — loss: 0.0003, val MAE: 0.0085
Epoch 903/1000 — loss: 0.0003, val MAE: 0.0085
Epoch 904/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 905/1000 — loss: 0.0004, val MAE: 0.0085
Epoch 906/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 907/1000 — loss: 0.0004, val MAE: 0.0084
Epoch 908/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 909/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 910/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 911/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 912/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 913/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 914/1000 — loss: 0.0004, val MAE: 0.0083
Epoch 915/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 916/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 917/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 918/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 919/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 920/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 921/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 922/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 923/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 924/1000 — loss: 0.0004, val MAE: 0.0083
Epoch 925/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 926/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 927/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 928/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 929/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 930/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 931/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 932/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 933/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 934/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 935/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 936/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 937/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 938/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 939/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 940/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 941/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 942/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 943/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 944/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 945/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 946/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 947/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 948/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 949/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 950/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 951/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 952/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 953/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 954/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 955/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 956/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 957/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 958/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 959/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 960/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 961/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 962/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 963/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 964/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 965/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 966/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 967/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 968/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 969/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 970/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 971/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 972/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 973/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 974/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 975/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 976/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 977/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 978/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 979/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 980/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 981/1000 — loss: 0.0003, val MAE: 0.0084
Epoch 982/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 983/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 984/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 985/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 986/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 987/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 988/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 989/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 990/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 991/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 992/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 993/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 994/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 995/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 996/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 997/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 998/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 999/1000 — loss: 0.0003, val MAE: 0.0083
Epoch 1000/1000 — loss: 0.0003, val MAE: 0.0083

Best val MAE: 0.0083
/home/tsavo/platform-core/scripts/train-classifier/train.py:274: UserWarning: # 'dynamic_axes' is not recommended when dynamo=True, and may lead to 'torch._dynamo.exc.UserError: Constraints violated.' Supply the 'dynamic_shapes' argument instead if export is unsuccessful.
  torch.onnx.export(
W0325 11:17:26.728000 33493 .venv/lib/python3.14/site-packages/torch/onnx/_internal/exporter/_compat.py:133] Setting ONNX exporter to use operator set version 18 because the requested opset_version 17 is a lower version than we have implementations for. Automatic version conversion will be performed, which may not be successful at converting to the requested version. If version conversion is unsuccessful, the opset version of the exported model will be kept at 18. Please consider setting opset_version >=18 to leverage latest ONNX features
W0325 11:17:27.384000 33493 .venv/lib/python3.14/site-packages/torch/onnx/_internal/exporter/_registration.py:110] torchvision is not installed. Skipping torchvision::nms
W0325 11:17:27.384000 33493 .venv/lib/python3.14/site-packages/torch/onnx/_internal/exporter/_registration.py:110] torchvision is not installed. Skipping torchvision::roi_align
W0325 11:17:27.384000 33493 .venv/lib/python3.14/site-packages/torch/onnx/_internal/exporter/_registration.py:110] torchvision is not installed. Skipping torchvision::roi_pool
[torch.onnx] Obtain model graph for `ComplexityHead([...]` with `torch.export.export(..., strict=False)`...
[torch.onnx] Obtain model graph for `ComplexityHead([...]` with `torch.export.export(..., strict=False)`... ✅
[torch.onnx] Run decompositions...
/home/linuxbrew/.linuxbrew/opt/python@3.14/lib/python3.14/copyreg.py:104: FutureWarning: `isinstance(treespec, LeafSpec)` is deprecated, use `isinstance(treespec, TreeSpec) and treespec.is_leaf()` instead.
  return cls.__new__(cls, *args)
[torch.onnx] Run decompositions... ✅
[torch.onnx] Translate the graph into ONNX...
[torch.onnx] Translate the graph into ONNX... ✅
The model version conversion is not supported by the onnxscript version converter and fallback is enabled. The model will be converted using the onnx C API (target version: 17).
[torch.onnx] Optimize the ONNX graph...
[torch.onnx] Optimize the ONNX graph... ✅
Exported: /tmp/autoencoder-anchored.onnx
Checksum: /tmp/autoencoder-anchored.sha256 (5e673b16d2127b65...)
